id,isbn13,isbn10,full_title,match_source,match_confidence
17744ec8-2d04-4d5e-be8c-d3f8fa508e2e,9783442133499,3442133173,"Ich, Prinzessin aus dem Hause Al Saud / Ich, Prinzessin Sultana, und meine Töchter",openlibrary,1.0
308ffd54-2d4c-41a0-baf5-a498eea6d643,9783471780855,3471780858,"Dame, König, As, Spion. Roman",openlibrary,0.376
e98a3126-611a-4c2a-bc8f-39e11305ee04,9783763263349,3763263349,"Payback: Warum wir im Informationszeitalter gezwungen sind zu tun, was wir nicht tun wollen, und wie wir die Kontrolle über unser Denken zurückgewinnen",openlibrary,0.304
01ba09e2-5a70-43dc-8b96-4cfba9b1231e,9780691007700,0691051097,The captive press in the Third Reich,openlibrary,0.465
13ad4355-4656-496a-aa72-41fa030a6455,9783462036275,3462036270,Achter Achter,openlibrary,1.0
2c7da303-13f8-4509-adb1-aa8c8a59e9c4,9783453082311,3453082311,Im Schatten des Granatapfelbaums. Ein Roman aus dem maurischen Spanien,openlibrary,1.0
e5d1e50b-ef61-436e-8200-396fa5a41546,9783426274071,3426274078,Das Gesetz der Hydra,openlibrary,1.0
d7e15b1e-6780-4465-b371-d848a9e026aa,9783492039536,3492039537,Das Gewicht des Wassers,openlibrary,1.0
e5259f87-9a22-41eb-9946-d0a051ec5741,9780241952375,0141007826,The Beach,openlibrary,0.97
0a60a474-54a5-4853-b135-f90efd853f46,9780131738867,0131463055,Core JavaServer faces,openlibrary,1.0
71b281ef-6018-464e-8e0b-d39254d1b230,9783409214247,3409214240,Das ABC des Call Center Management. Die wichtigsten Fachbegriffe rund um Call Center und Kundenservice,openlibrary,1.0
3c554a32-b5a2-466b-85c4-0be95c6974a7,9781101973134,2081411555,American War,openlibrary,0.929
d86c90d7-e83c-4e53-876e-f844d83b3a30,9783442425280,344242528X,Philadelphia,openlibrary,1.0
00be9362-3fec-4e62-b71f-56b27d4ac5b4,9780981531687,0981531687,Programming in Scala: Updated for Scala 2.12,openlibrary,1.0
3ccb0d4d-dc8d-4c0d-b03f-5b26b583db39,9780226038797,0226038793,Continuity and change in African cultures,openlibrary,1.0
ef7ac712-e711-4a3e-be0f-8d217b9ff0ea,9783770110513,377011051X,Schottland,openlibrary,0.936
76fb5e46-f210-4faf-9370-418c532152ed,9783770176809,3770176804,Australien,openlibrary,1.0
0b0c01e1-94c5-4d5a-8530-6eaaa8975534,9783426039342,3426039346,Mein Weg durch Himmel und Höllen,openlibrary,0.94
