id,isbn13,isbn10,full_title,match_source,match_confidence
14f97f4a-45a1-478a-81d2-ed0f20a1fc1c,,,,openlibrary,0.0
459c18a7-19b2-4b71-90ab-eeb2e918c392,,,,openlibrary,0.0
62a9a939-7d2d-417b-bf7c-b55750c6504f,,,,openlibrary,0.0
d185f070-f526-40d2-afa8-0535885962cf,,,,openlibrary,0.0
5868c31c-6575-4621-827f-d6f0b8d533f2,,,,openlibrary,0.0
f7c6c68c-9599-4777-ac8f-2f571eca76a1,,,,openlibrary,0.0
91f24e5c-4bac-43ac-9133-82ccd9abff26,,,,openlibrary,0.0
a230dcde-cf3f-4139-9503-d1390a05ab35,,,,openlibrary,0.0
a43653a2-4b43-4e83-aa29-ba099ef321b5,,,,openlibrary,0.0
f709b5e6-cdb9-40b6-8f4d-29c338afb84b,,,,openlibrary,0.0
ce632239-0001-4923-8b31-eb0b1d88d725,,,,openlibrary,0.0
fd3caeef-7733-44e5-ab17-97d297a3b05b,,,,openlibrary,0.0
1a45191c-fa09-40c4-9172-86c50696876b,,,,openlibrary,0.0
c5c782b7-f616-4857-88c7-f6d050c1496e,,,,openlibrary,0.0
6d266f6d-111c-4b27-a72c-466106336c5c,,,,openlibrary,0.0
cde01b01-bea3-4a76-80a7-f3cd2b7217b9,,,,openlibrary,0.0
4704275c-3e2b-430a-9710-19910c93fb6f,,,,openlibrary,0.0
33b4e191-eeac-4792-b8f2-6380f68b6634,,,,openlibrary,0.0
d9f3e26a-2740-4b68-aa55-c73bc76f9832,,,,openlibrary,0.0
8d18ff03-3990-48ee-a8eb-5a6b42df76f0,,,,openlibrary,0.0
3a899748-0249-4db4-9255-5ad6fdcd89d7,,,,openlibrary,0.0
204fb8fc-07c8-40d4-a0e9-785c6098d095,,,,openlibrary,0.0
ebda72b0-de50-4b8d-834e-ab64d7fb15ec,,,,openlibrary,0.0
0753ce6b-eca2-4214-8e8a-bb2aeeee8e43,,,,openlibrary,0.0
93a0c862-ccab-45de-98c4-7f5577fdfa5b,,,,openlibrary,0.0
6012687f-4fff-4261-ba2a-080c630745a2,,,,openlibrary,0.0
635b2616-35d1-4852-ba7b-0934ef0a71fb,,,,openlibrary,0.0
b9fd6542-dc8a-4bd9-ac6b-569555ee6c05,,,,openlibrary,0.0
43accdd1-0329-4aa2-95fb-908a9cb4e212,,,,openlibrary,0.0
2d935076-bfc2-4fb2-9c2d-fca61f515100,,,,openlibrary,0.0
ccdf9984-f557-4ff2-bad7-7bb7ef3be4fd,,,,openlibrary,0.0
ae54ea61-133e-41c7-8bc1-2d565ced04ff,,,,openlibrary,0.0
52d631a0-6a14-4654-a457-267e35fdb642,,,,openlibrary,0.0
f054f099-b711-4ade-ba28-0d75f2a4076e,,,,openlibrary,0.0
cf75be94-cb12-4bf4-a8a8-bb898183c718,,,,openlibrary,0.0
bf3f78c0-4470-44f5-8d1d-fd745e02184c,,,,openlibrary,0.0
955dc610-2964-488b-a700-2bd5eea14b4b,,,,openlibrary,0.0
45160749-5b69-4e1e-8360-1be7f45441e9,,,,openlibrary,0.0
005a96a8-7484-4cff-b095-db5f19f4649e,,,,openlibrary,0.0
831b820e-a019-4416-b5bf-93e9b2ae2ca0,,,,openlibrary,0.0
4fc6b549-1c6d-41f7-9387-752b83f9a31d,,,,openlibrary,0.0
0af857f1-80f7-4a04-ae9f-2629160e48f5,,,,openlibrary,0.0
490191d0-fad9-4e9a-ac3f-1cd97950113a,,,,openlibrary,0.0
070a903b-3497-4327-8658-e1936a995305,,,,openlibrary,0.0
e5002a07-bf07-4d47-9fe1-3234a421a2c8,,,,openlibrary,0.0
297df1b6-0334-414e-9ac2-8adf63bed66e,,,,openlibrary,0.0
dc54c37b-a4ca-46b0-96e3-7644a561ca86,,,,openlibrary,0.0
e10bc4e7-3781-49eb-944f-71a0b60d9b72,,,,openlibrary,0.0
8db281c4-0daf-4abd-8f66-c7a7737d7775,,,,openlibrary,0.0
d804fe67-b81e-4e07-97fc-bd1213b5ed03,,,,openlibrary,0.0
0f79f59e-f7fb-4423-9d6e-511f42e85a0c,,,,openlibrary,0.0
36bd04ea-02d0-46ea-90c8-43a3b8e53b47,,,,openlibrary,0.0
d5e43cf1-2b3f-4920-b2ca-8377fb76d382,,,,openlibrary,0.0
c695f087-3737-49cc-a4da-d30b9458151a,,,,openlibrary,0.0
35b1054f-b721-44d7-ba83-ccfffbaac8b1,,,,openlibrary,0.0
eed1eb39-1f94-4a84-8e1f-90d40469717d,,,,openlibrary,0.0
4b2f35a7-c3c0-4646-a477-59d736ad9eec,,,,openlibrary,0.0
5eb4fdef-d105-4acf-aef8-b0d6a3829685,,,,openlibrary,0.0
